user,card,year,month,day,time,amount,use_chip,card_number,merchant_city,merchant_state,zip,mcc,errors,is_fraud
0,1,2015,3,24,11:55,$1.66 ,Chip Transaction,3.31661E+14,La Verne,CA,91750,5499,NULL,No
0,1,2015,3,25,17:59,$2.47 ,Online Transaction,5.25578E+15,ONLINE,NULL,NULL,5815,NULL,No
0,1,2015,3,28,20:05,$71.52 ,Chip Transaction,5.24139E+15,La Verne,CA,91750,5814,NULL,No
0,1,2015,3,30,6:03,$43.31 ,Chip Transaction,4.86899E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,3,31,6:12,$63.82 ,Chip Transaction,5.57867E+15,La Verne,CA,91750,5311,NULL,No
0,1,2015,4,1,6:52,$49.55 ,Chip Transaction,4.06751E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,4,2,7:11,$32.08 ,Chip Transaction,4.31881E+15,Monterey Park,CA,91755,5942,NULL,No
0,1,2015,4,3,6:53,$30.85 ,Chip Transaction,5.05289E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,4,4,6:13,$152.92 ,Chip Transaction,5.90549E+15,La Verne,CA,91750,5311,NULL,No
0,1,2015,4,4,6:21,$122.11 ,Chip Transaction,4.45978E+15,La Verne,CA,91750,5311,Insufficient Balance,No
0,1,2015,4,6,9:41,$151.48 ,Chip Transaction,5.95004E+15,La Verne,CA,91750,4900,NULL,No
0,1,2015,4,9,16:54,$29.82 ,Online Transaction,4.45978E+15,ONLINE,NULL,NULL,4814,NULL,No
0,1,2015,4,9,19:46,$45.38 ,Online Transaction,4.15283E+15,ONLINE,NULL,NULL,7349,NULL,No
0,1,2015,4,12,20:03,$61.04 ,Chip Transaction,5.1319E+15,La Verne,CA,91750,5814,NULL,No
0,1,2015,4,13,6:05,$122.18 ,Chip Transaction,5.58966E+15,Mira Loma,CA,91752,5541,Insufficient Balance,No
0,1,2015,4,15,6:38,$50.01 ,Chip Transaction,5.3021E+15,Monterey Park,CA,91755,5942,NULL,No
0,1,2015,4,17,6:18,$133.08 ,Chip Transaction,5.13891E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,4,21,9:59,$56.91 ,Chip Transaction,5.15858E+15,La Verne,CA,91750,7538,NULL,No
0,1,2015,4,22,9:37,$58.07 ,Chip Transaction,4.82256E+15,La Verne,CA,91750,7538,NULL,No
0,1,2015,4,22,16:33,$24.91 ,Online Transaction,5.84005E+15,ONLINE,NULL,NULL,4814,NULL,No
0,1,2015,4,27,5:48,$84.50 ,Chip Transaction,5.4588E+15,La Verne,CA,91750,5300,NULL,No
0,1,2015,5,9,6:10,$122.33 ,Chip Transaction,5.9591E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,5,12,6:43,$46.97 ,Chip Transaction,5.11739E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,5,12,13:53,$63.70 ,Chip Transaction,4.92939E+15,La Verne,CA,91750,5311,NULL,No
0,1,2015,5,14,6:02,$150.22 ,Chip Transaction,4.77472E+15,La Verne,CA,91750,5300,NULL,No
0,1,2015,5,15,6:29,$137.12 ,Chip Transaction,3.45939E+14,La Verne,CA,91750,5912,NULL,No
0,1,2015,5,16,6:56,$42.16 ,Chip Transaction,3.11095E+14,La Verne,CA,91750,5411,NULL,No
0,1,2015,5,16,19:51,$49.78 ,Online Transaction,5.49759E+15,ONLINE,NULL,NULL,7349,NULL,No
0,1,2015,5,23,5:00,$120.48 ,Chip Transaction,4.4106E+15,La Verne,CA,91750,5912,Insufficient Balance,No
0,1,2015,5,23,21:44,$25.50 ,Swipe Transaction,6.12562E+15,Mira Loma,CA,91752,7832,NULL,No
0,1,2015,5,24,20:52,$45.55 ,Chip Transaction,4.62784E+15,La Verne,CA,91750,7349,NULL,No
0,1,2015,5,30,13:14,$63.43 ,Chip Transaction,5.89251E+15,La Verne,CA,91750,5499,NULL,No
0,1,2015,5,30,13:20,($93.00),Chip Transaction,5.74405E+15,La Verne,CA,91750,5499,NULL,No
0,1,2015,5,30,13:23,$93.00 ,Chip Transaction,5.4544E+15,La Verne,CA,91750,5499,NULL,No
0,1,2015,5,31,6:42,$15.93 ,Chip Transaction,4.95423E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,6,2,6:16,$103.04 ,Chip Transaction,5.24765E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,6,5,14:50,$135.23 ,Swipe Transaction,5.69376E+15,Ontario,CA,91762,5094,NULL,No
0,1,2015,6,6,6:58,$33.41 ,Chip Transaction,4.99588E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,6,7,11:16,$27.08 ,Chip Transaction,5.69499E+15,La Verne,CA,91750,7230,NULL,No
0,1,2015,6,8,20:18,$74.48 ,Swipe Transaction,4.01038E+15,La Verne,CA,91750,5812,NULL,No
0,1,2015,6,11,6:30,$37.33 ,Chip Transaction,4.50937E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,6,13,13:25,$12.95 ,Chip Transaction,4.81403E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,6,19,9:38,$67.49 ,Chip Transaction,4.9925E+15,La Verne,CA,91750,7538,NULL,No
0,1,2015,6,20,6:40,$36.79 ,Chip Transaction,5.4468E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,6,20,17:46,$6.06 ,Online Transaction,4.88779E+15,ONLINE,NULL,NULL,5815,NULL,No
0,1,2015,6,21,13:55,$66.88 ,Online Transaction,5.49476E+15,ONLINE,NULL,NULL,5311,NULL,No
0,1,2015,6,22,6:12,$47.07 ,Chip Transaction,5.77518E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,6,24,6:10,$158.48 ,Chip Transaction,4.58719E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,6,25,9:26,$43.45 ,Online Transaction,5.94649E+15,ONLINE,NULL,NULL,5193,NULL,No
0,1,2015,6,29,6:03,$64.94 ,Chip Transaction,4.93858E+15,La Verne,CA,91750,5300,NULL,No
0,1,2015,7,3,13:12,$10.47 ,Chip Transaction,5.24634E+15,Hanford,CA,93230,5814,NULL,No
0,1,2015,7,3,20:25,$205.14 ,Chip Transaction,5.55087E+15,Pixley,CA,93256,4814,NULL,No
0,1,2015,7,5,6:31,$32.39 ,Chip Transaction,4.34367E+15,Farmersville,CA,93223,5912,NULL,No
0,1,2015,7,7,6:14,$143.65 ,Chip Transaction,4.94435E+15,La Verne,CA,91750,5311,NULL,No
0,1,2015,7,11,13:47,$64.12 ,Chip Transaction,5.97452E+15,La Verne,CA,91750,5912,Insufficient Balance,No
0,1,2015,7,11,20:37,$41.33 ,Online Transaction,4.19416E+15,ONLINE,NULL,NULL,4900,NULL,No
0,1,2015,7,15,6:54,$45.90 ,Chip Transaction,4.82805E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,7,19,6:08,$28.07 ,Chip Transaction,5.07427E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,7,22,17:56,$7.29 ,Online Transaction,4.54463E+15,ONLINE,NULL,NULL,5815,NULL,No
0,1,2015,7,26,0:44,$28.35 ,Chip Transaction,4.7801E+15,Ontario,CA,91761,5211,NULL,No
0,1,2015,7,26,20:54,$46.81 ,Chip Transaction,5.97122E+15,La Verne,CA,91750,7349,NULL,No
0,1,2015,7,28,16:34,$109.74 ,Chip Transaction,4.43943E+15,La Verne,CA,91750,5621,NULL,No
0,1,2015,7,29,5:38,$133.33 ,Chip Transaction,5.74689E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,7,30,6:43,$119.09 ,Chip Transaction,5.92016E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,7,31,20:19,$68.69 ,Chip Transaction,5.38728E+15,Marlton,NJ,8053,5812,NULL,No
0,1,2015,8,4,6:13,$87.59 ,Chip Transaction,5.16193E+15,Marlton,NJ,8053,5912,NULL,No
0,1,2015,8,4,20:24,$83.19 ,Chip Transaction,4.61083E+15,Marlton,NJ,8053,5812,NULL,No
0,1,2015,8,8,13:12,($52.00),Chip Transaction,5.33384E+15,Marlton,NJ,8053,5541,NULL,No
0,1,2015,8,8,13:17,$67.80 ,Chip Transaction,3.09434E+14,Marlton,NJ,8053,5541,NULL,No
0,1,2015,8,8,13:26,$52.00 ,Chip Transaction,5.08115E+15,Marlton,NJ,8053,5541,Technical Glitch,No
0,1,2015,8,12,13:19,$10.26 ,Chip Transaction,4.4348E+15,Mira Loma,CA,91752,5812,NULL,No
0,1,2015,8,13,13:01,$29.37 ,Chip Transaction,4.89776E+15,Las Vegas,NV,89129,5499,NULL,No
0,1,2015,8,13,13:19,$65.00 ,Chip Transaction,5.8742E+15,Las Vegas,NV,89129,5499,NULL,No
0,1,2015,8,13,13:24,($65.00),Chip Transaction,4.72486E+15,Las Vegas,NV,89129,5499,NULL,No
0,1,2015,8,15,7:50,$40.08 ,Chip Transaction,4.41774E+15,Monterey Park,CA,91755,5942,NULL,No
0,1,2015,8,16,13:18,$10.77 ,Chip Transaction,5.36468E+15,Mira Loma,CA,91752,5541,NULL,No
0,1,2015,8,17,13:47,$9.74 ,Chip Transaction,4.70291E+15,Mira Loma,CA,91752,5541,NULL,No
0,1,2015,8,22,6:19,$146.32 ,Chip Transaction,4.70812E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,8,22,7:31,$31.20 ,Chip Transaction,5.80325E+15,Monterey Park,CA,91755,5942,NULL,No
0,1,2015,8,22,12:02,$1.49 ,Chip Transaction,4.81492E+15,La Verne,CA,91750,5499,NULL,No
0,1,2015,8,24,6:04,$143.56 ,Chip Transaction,4.1558E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,9,1,6:16,$92.25 ,Chip Transaction,5.89485E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,9,1,17:38,$7.04 ,Online Transaction,4.26162E+15,ONLINE,NULL,NULL,5815,NULL,No
0,1,2015,9,4,6:12,$138.59 ,Chip Transaction,4.9978E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,9,5,6:07,$140.00 ,Chip Transaction,4.06339E+15,Mira Loma,CA,91752,4829,NULL,No
0,1,2015,9,8,6:03,$111.53 ,Chip Transaction,5.80504E+15,La Verne,CA,91750,5311,NULL,No
0,1,2015,9,9,6:29,$100.94 ,Chip Transaction,5.49561E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,9,10,11:47,$1.51 ,Chip Transaction,4.72932E+15,Newport Beach,CA,92663,5499,NULL,No
0,1,2015,9,11,6:30,$119.02 ,Chip Transaction,5.24355E+15,Newport Beach,CA,92663,5912,NULL,No
0,1,2015,9,14,13:14,$5.92 ,Chip Transaction,4.00153E+15,La Verne,CA,91750,5814,NULL,No
0,1,2015,9,17,8:07,$41.37 ,Online Transaction,5.04648E+15,ONLINE,NULL,NULL,5193,NULL,No
0,1,2015,9,17,21:31,$24.14 ,Swipe Transaction,3.39154E+14,Mira Loma,CA,91752,7832,NULL,No
0,1,2015,9,20,6:46,$32.63 ,Chip Transaction,5.69389E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,9,21,5:55,$51.33 ,Chip Transaction,5.72109E+15,Yorba Linda,CA,92886,5411,NULL,No
0,1,2015,9,22,13:00,($72.00),Chip Transaction,5.90211E+15,Yorba Linda,CA,92886,5541,NULL,No
0,1,2015,9,22,13:14,$56.32 ,Chip Transaction,5.20789E+15,Yorba Linda,CA,92886,5541,NULL,No
0,1,2015,9,22,13:21,$72.00 ,Chip Transaction,5.52438E+15,Yorba Linda,CA,92886,5541,NULL,No
0,1,2015,9,22,20:24,$143.33 ,Chip Transaction,5.00676E+15,Yorba Linda,CA,92887,4814,NULL,No
0,1,2015,9,26,6:33,$48.82 ,Chip Transaction,5.24213E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,9,27,9:56,$61.41 ,Chip Transaction,5.44955E+15,La Verne,CA,91750,7538,NULL,No
0,1,2015,9,27,16:34,$16.51 ,Chip Transaction,5.86886E+15,La Verne,CA,91750,7230,NULL,No
0,1,2015,9,28,13:52,$9.35 ,Swipe Transaction,5.01951E+15,La Verne,CA,91750,5812,NULL,No
0,1,2015,9,29,6:55,$40.02 ,Chip Transaction,4.93698E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,10,2,21:17,$17.68 ,Swipe Transaction,4.7296E+15,Mira Loma,CA,91752,7832,NULL,No
0,1,2015,10,3,10:16,$49.87 ,Chip Transaction,5.4133E+15,La Verne,CA,91750,7538,NULL,No
0,1,2015,10,4,7:13,$28.64 ,Chip Transaction,5.99814E+15,Monterey Park,CA,91755,5942,NULL,No
0,1,2015,10,5,16:58,$115.42 ,Chip Transaction,4.24202E+15,La Verne,CA,91750,5655,NULL,No
0,1,2015,10,5,20:11,$73.42 ,Swipe Transaction,6.64938E+15,La Verne,CA,91750,5812,NULL,No
0,1,2015,10,9,6:01,$145.24 ,Chip Transaction,4.57998E+15,La Verne,CA,91750,5300,NULL,No
0,1,2015,10,12,6:05,$139.81 ,Chip Transaction,5.68067E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,10,12,6:52,$40.05 ,Chip Transaction,4.8974E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,10,14,6:21,$47.42 ,Chip Transaction,4.3259E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,10,15,20:35,$44.29 ,Online Transaction,5.25323E+15,ONLINE,NULL,NULL,4900,NULL,No
0,1,2015,10,16,10:32,$2.07 ,Chip Transaction,3.60634E+14,Monterey Park,CA,91755,5942,NULL,No
0,1,2015,10,18,6:24,$186.95 ,Chip Transaction,4.68482E+15,La Verne,CA,91750,5300,NULL,No
0,1,2015,10,20,9:49,$66.64 ,Chip Transaction,5.68384E+15,La Verne,CA,91750,7538,NULL,No
0,1,2015,10,21,13:08,$9.12 ,Chip Transaction,5.54283E+15,Mira Loma,CA,91752,5812,NULL,No
0,1,2015,10,22,6:16,$44.42 ,Chip Transaction,5.1872E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,10,25,17:40,$7.36 ,Online Transaction,5.80557E+15,ONLINE,NULL,NULL,5815,NULL,No
0,1,2015,10,28,6:07,$130.84 ,Chip Transaction,5.73429E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,10,30,20:34,$64.92 ,Chip Transaction,5.95793E+15,La Verne,CA,91750,7349,NULL,No
0,1,2015,11,1,6:17,$139.32 ,Chip Transaction,5.38944E+15,La Verne,CA,91750,5300,NULL,No
0,1,2015,11,2,13:23,$122.25 ,Online Transaction,5.7702E+15,ONLINE,NULL,NULL,4900,Insufficient Balance,No
0,1,2015,11,3,6:09,$109.87 ,Chip Transaction,5.87902E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,11,4,6:45,$40.03 ,Chip Transaction,4.82518E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,11,11,6:03,$143.06 ,Chip Transaction,5.71476E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,11,12,6:27,$124.06 ,Chip Transaction,5.81313E+15,La Verne,CA,91750,5300,NULL,No
0,1,2015,11,12,13:36,$20.12 ,Chip Transaction,4.63511E+15,Ontario,CA,91761,5211,NULL,No
0,1,2015,11,13,9:42,$65.88 ,Chip Transaction,5.7037E+15,La Verne,CA,91750,7538,NULL,No
0,1,2015,11,15,13:48,$66.75 ,Chip Transaction,4.12679E+15,La Verne,CA,91750,5311,NULL,No
0,1,2015,11,16,13:00,$5.19 ,Chip Transaction,5.9461E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,11,18,12:33,$5.41 ,Chip Transaction,4.71332E+15,Mira Loma,CA,91752,5541,NULL,No
0,1,2015,11,20,6:29,$116.40 ,Chip Transaction,4.41706E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,11,20,20:21,$65.61 ,Chip Transaction,5.64127E+15,Mira Loma,CA,91752,5812,NULL,No
0,1,2015,11,21,12:54,$8.61 ,Chip Transaction,5.26755E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,11,22,7:08,$47.21 ,Chip Transaction,5.8918E+15,Monterey Park,CA,91755,5942,NULL,No
0,1,2015,11,23,13:04,$10.25 ,Chip Transaction,5.01637E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,11,29,6:37,$51.14 ,Chip Transaction,5.4133E+15,La Verne,CA,91750,5912,NULL,No
0,1,2015,11,29,11:52,$1.58 ,Chip Transaction,4.4931E+15,La Verne,CA,91750,5499,NULL,No
0,1,2015,11,30,10:41,$26.63 ,Chip Transaction,4.64255E+15,La Verne,CA,91750,7230,NULL,No
0,1,2015,11,30,11:59,$1.57 ,Chip Transaction,4.2016E+15,La Verne,CA,91750,5499,NULL,No
0,1,2015,12,1,6:46,$41.68 ,Chip Transaction,5.14665E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,12,1,13:20,$12.80 ,Chip Transaction,4.65378E+15,La Verne,CA,91750,5411,NULL,No
0,1,2015,12,3,6:03,$173.44 ,Online Transaction,4.09386E+15,ONLINE,NULL,NULL,5311,NULL,No
0,1,2015,12,3,20:09,$78.54 ,Chip Transaction,4.45143E+15,Mira Loma,CA,91752,5812,NULL,No
0,1,2015,12,5,6:03,$93.59 ,Chip Transaction,3.71643E+14,La Verne,CA,91750,5300,NULL,No
0,1,2015,12,5,9:59,$71.61 ,Chip Transaction,5.72646E+15,La Verne,CA,91750,7538,NULL,No
0,1,2015,12,9,21:58,$43.00 ,Online Transaction,5.39383E+15,ONLINE,NULL,NULL,4900,NULL,No
0,1,2015,12,10,20:14,$69.05 ,Chip Transaction,4.20378E+15,La Verne,CA,91750,5814,NULL,No
0,1,2015,12,12,6:41,$41.41 ,Chip Transaction,5.7037E+15,Monterey Park,CA,91755,5942,NULL,No
0,1,2015,12,14,13:51,$61.10 ,Chip Transaction,5.19835E+15,Spring Valley,CA,91978,5311,NULL,No
0,1,2015,12,19,6:27,$140.00 ,Chip Transaction,4.10764E+15,Mira Loma,CA,91752,4829,NULL,No
0,1,2015,12,19,6:51,$28.19 ,Chip Transaction,6.20982E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,12,19,6:55,$115.84 ,Chip Transaction,5.81057E+15,La Verne,CA,91750,5300,NULL,No
0,1,2015,12,24,6:28,$112.77 ,Chip Transaction,3.7611E+14,Monterey Park,CA,91754,5411,NULL,No
0,1,2015,12,25,6:14,$143.31 ,Chip Transaction,4.93475E+15,Mira Loma,CA,91752,5541,NULL,No
0,1,2015,12,25,12:40,$1.82 ,Chip Transaction,6.41884E+15,La Verne,CA,91750,5499,NULL,No
0,1,2015,12,27,13:28,$16.47 ,Chip Transaction,5.88138E+15,La Verne,CA,91750,5814,NULL,No
0,1,2015,12,31,16:50,$140.21 ,Chip Transaction,5.42297E+15,La Verne,CA,91750,5655,NULL,No
0,1,2016,1,1,6:08,$129.62 ,Chip Transaction,4.173E+15,Mira Loma,CA,91752,5541,NULL,No
0,1,2016,1,1,16:51,$68.54 ,Chip Transaction,5.27383E+15,La Verne,CA,91750,5651,NULL,No
0,1,2016,1,2,6:41,$40.93 ,Chip Transaction,5.69229E+15,Monterey Park,CA,91755,5942,NULL,No
0,1,2016,1,3,6:00,$125.29 ,Chip Transaction,5.90254E+15,Mira Loma,CA,91752,5541,NULL,No
0,1,2016,1,3,6:32,$90.09 ,Chip Transaction,5.40881E+15,La Verne,CA,91750,5300,NULL,No
0,1,2016,1,3,20:14,$68.25 ,Chip Transaction,3.75948E+14,La Verne,CA,91750,5814,NULL,No
0,1,2016,1,5,6:16,$40.65 ,Chip Transaction,3.55893E+14,La Verne,CA,91750,5912,NULL,No
0,1,2016,1,7,10:45,$33.24 ,Chip Transaction,4.10072E+15,La Verne,CA,91750,7230,NULL,No
0,1,2016,1,7,16:08,$61.03 ,Chip Transaction,5.63356E+15,Monterey Park,CA,91754,5651,Insufficient Balance,No
0,1,2016,1,8,13:46,$6.43 ,Chip Transaction,5.28911E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2016,1,10,6:16,$149.58 ,Chip Transaction,4.10252E+15,Mira Loma,CA,91752,5541,NULL,No
0,1,2016,1,13,9:43,$128.64 ,Online Transaction,5.30111E+15,ONLINE,NULL,NULL,4900,NULL,No
0,1,2016,1,20,6:17,$114.86 ,Chip Transaction,4.86608E+15,La Verne,CA,91750,5311,NULL,No
0,1,2016,1,22,5:29,$167.58 ,Chip Transaction,4.23917E+15,La Verne,CA,91750,5411,NULL,No
0,1,2016,1,26,6:59,$35.91 ,Chip Transaction,6.34059E+15,La Verne,CA,91750,5912,NULL,No
0,1,2016,2,1,6:02,$104.72 ,Chip Transaction,5.53259E+15,La Verne,CA,91750,5300,NULL,No
0,1,2016,2,1,20:17,$83.71 ,Chip Transaction,5.75708E+15,La Verne,CA,91750,5814,NULL,No
0,1,2016,2,7,11:10,$25.46 ,Chip Transaction,5.26155E+15,La Verne,CA,91750,7230,NULL,No
0,1,2016,2,8,6:43,$50.83 ,Chip Transaction,5.82407E+15,La Verne,CA,91750,5912,NULL,No
0,1,2016,2,9,6:31,$36.75 ,Chip Transaction,4.13587E+15,La Verne,CA,91750,5411,NULL,No
0,1,2016,2,11,7:00,$28.55 ,Chip Transaction,3.35016E+14,La Verne,CA,91750,5912,NULL,No
0,1,2016,2,18,11:35,$1.74 ,Chip Transaction,3.11095E+14,La Verne,CA,91750,5499,NULL,No
0,1,2016,2,19,6:45,$35.90 ,Chip Transaction,5.41707E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2016,2,23,6:09,$148.96 ,Chip Transaction,4.83935E+15,La Verne,CA,91750,5300,NULL,No
0,1,2016,2,26,13:29,$70.14 ,Chip Transaction,3.15776E+14,La Verne,CA,91750,5912,NULL,No
0,1,2016,2,26,19:27,$12.63 ,Chip Transaction,4.39873E+15,La Verne,CA,91750,5300,NULL,No
0,1,2016,2,28,6:12,$152.09 ,Chip Transaction,5.99802E+15,La Verne,CA,91750,5300,NULL,No
0,1,2016,3,2,6:25,$123.81 ,Chip Transaction,5.65675E+15,La Verne,CA,91750,5411,NULL,No
0,1,2016,3,5,6:16,$140.13 ,Chip Transaction,4.56602E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2016,3,7,5:43,$79.19 ,Chip Transaction,5.72213E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2016,3,8,13:22,$12.60 ,Chip Transaction,4.54477E+15,Monterey Park,CA,91754,5411,NULL,No
0,1,2016,3,10,7:21,$43.07 ,Chip Transaction,4.46536E+15,La Verne,CA,91750,5411,NULL,No
0,1,2016,3,11,6:01,$153.62 ,Chip Transaction,4.16685E+15,La Verne,CA,91750,5912,NULL,No
0,1,2016,3,12,9:36,$65.48 ,Chip Transaction,5.8982E+15,La Verne,CA,91750,7538,NULL,No
0,1,2016,3,12,10:34,$26.56 ,Chip Transaction,5.2302E+15,La Verne,CA,91750,7230,NULL,No
0,1,2016,3,13,19:29,$10.01 ,Chip Transaction,5.15828E+15,La Verne,CA,91750,5411,NULL,No
0,1,2016,3,14,9:03,$59.97 ,Chip Transaction,4.72982E+15,La Verne,CA,91750,7538,NULL,No
0,1,2016,3,15,10:31,$18.62 ,Chip Transaction,5.1157E+15,La Verne,CA,91750,7230,NULL,No
0,1,2016,3,16,6:23,$100.64 ,Chip Transaction,5.54348E+15,La Verne,CA,91750,5912,NULL,No
0,1,2016,3,17,6:23,$67.03 ,Chip Transaction,4.16873E+15,La Verne,CA,91750,5300,NULL,No
0,1,2016,3,17,20:27,$60.52 ,Chip Transaction,4.23413E+15,Mira Loma,CA,91752,5812,NULL,No
0,1,2016,3,19,21:46,$17.82 ,Chip Transaction,4.51567E+15,Monterey Park,CA,91754,7832,NULL,No
0,1,2016,3,20,6:31,$52.50 ,Chip Transaction,5.98455E+15,La Verne,CA,91750,5411,NULL,No
0,1,2016,3,21,5:57,$45.80 ,Chip Transaction,5.32992E+15,La Verne,CA,91750,5912,NULL,No
0,1,2016,3,23,13:02,$11.69 ,Chip Transaction,4.21405E+15,Mira Loma,CA,91752,5812,NULL,No
0,1,2016,4,1,11:52,$35.09 ,Chip Transaction,5.97452E+15,La Verne,CA,91750,5251,NULL,No
0,1,2016,4,3,6:11,$133.80 ,Chip Transaction,5.95222E+15,La Verne,CA,91750,5300,NULL,No
0,1,2016,4,3,6:40,$46.17 ,Chip Transaction,3.89912E+14,La Verne,CA,91750,5912,NULL,No
0,1,2016,4,5,13:14,$15.97 ,Chip Transaction,3.3477E+14,Monterey Park,CA,91754,5411,NULL,No
0,1,2016,4,6,6:37,$23.83 ,Chip Transaction,5.8982E+15,La Verne,CA,91750,5411,NULL,No
0,1,2016,4,7,20:56,$98.04 ,Chip Transaction,5.15792E+15,Mira Loma,CA,91752,5812,NULL,No
0,1,2016,4,9,10:39,$27.78 ,Chip Transaction,4.00567E+15,La Verne,CA,91750,7230,NULL,No
0,1,2016,4,12,11:48,$31.56 ,Chip Transaction,4.30905E+15,La Verne,CA,91750,5251,NULL,No
0,1,2016,4,12,13:06,($62.00),Chip Transaction,4.23603E+15,La Verne,CA,91750,5499,NULL,No
0,1,2016,4,12,13:17,$78.25 ,Chip Transaction,5.44727E+15,La Verne,CA,91750,5499,NULL,No
0,1,2016,4,12,13:24,$62.00 ,Chip Transaction,5.29645E+15,La Verne,CA,91750,5499,NULL,No
0,1,2016,4,17,6:01,$146.05 ,Chip Transaction,4.99624E+15,La Verne,CA,91750,5912,NULL,No
0,1,2016,4,17,6:52,$44.36 ,Chip Transaction,6.42664E+15,La Verne,CA,91750,5912,NULL,No
0,1,2016,4,17,11:54,$2.05 ,Chip Transaction,5.40872E+15,La Verne,CA,91750,5499,NULL,No
0,1,2016,4,20,19:45,$85.88 ,Chip Transaction,5.96961E+15,Manila,Philippines,NULL,5812,NULL,No
0,1,2016,4,24,14:01,$3.78 ,Chip Transaction,5.29358E+15,Manila,Philippines,NULL,5411,NULL,No
0,1,2016,4,27,16:20,$124.10 ,Chip Transaction,4.32857E+15,Manila,Philippines,NULL,5310,NULL,No
0,1,2016,4,29,13:55,$11.34 ,Chip Transaction,5.47944E+15,Manila,Philippines,NULL,5812,NULL,No
0,1,2016,5,2,6:20,$151.03 ,Chip Transaction,4.11803E+15,Manila,Philippines,NULL,5411,NULL,No
0,1,2016,5,5,13:22,$11.31 ,Chip Transaction,5.38497E+15,Manila,Philippines,NULL,5812,NULL,No
0,1,2016,5,6,6:03,$98.41 ,Online Transaction,5.56096E+15,ONLINE,NULL,NULL,5311,NULL,No
0,1,2016,5,7,6:04,$118.19 ,Chip Transaction,5.67457E+15,Manila,Philippines,NULL,5912,Insufficient Balance,No
0,1,2016,5,9,20:21,$88.84 ,Chip Transaction,5.17274E+15,Mira Loma,CA,91752,5812,NULL,No
0,1,2016,5,10,6:03,$131.47 ,Chip Transaction,5.12593E+15,La Verne,CA,91750,5311,NULL,No
0,1,2016,5,15,13:38,$6.82 ,Chip Transaction,5.50651E+15,Kingston,Jamaica,NULL,5812,NULL,No
0,1,2016,5,16,21:35,$36.96 ,Chip Transaction,5.9367E+15,Kingston,Jamaica,NULL,5813,NULL,No
0,1,2016,5,18,20:18,$96.50 ,Chip Transaction,5.55782E+15,Kingston,Jamaica,NULL,5812,NULL,No
0,1,2016,5,20,20:27,$40.38 ,Chip Transaction,6.16789E+15,Kingston,Jamaica,NULL,5814,NULL,No
0,1,2016,5,23,6:27,$34.90 ,Chip Transaction,4.65038E+15,Kingston,Jamaica,NULL,5912,NULL,No
0,1,2016,5,27,6:51,$35.27 ,Chip Transaction,5.77385E+15,Kingston,Jamaica,NULL,5912,NULL,No
0,1,2016,5,30,8:59,$36.65 ,Swipe Transaction,5.25014E+15,La Verne,CA,91750,5193,NULL,No
0,1,2016,6,1,5:32,$108.09 ,Chip Transaction,4.02327E+15,La Verne,CA,91750,5311,NULL,No
